SKU	Name	Category	Unit of Measure	Manufacturer	Brand	Manufacturer Code	Manufacturer Name	Vendor	Vendor Code	Vendor Name	Cold Chain	UPC	NDC
GP98	Wire, Stainless Steel, Orthodontic, 14in x 0.040in	MedEquip&Supplies_Dental	each	Patterson Dental Supply		856-640	Straight Wire Wire Stainless Steel 14" .040" 10/Pkg	Patterson	096-0476		FALSE		
YT41	Wire, Stainless Steel, Orthodontic, 14in x 0.051in	MedEquip&Supplies_Dental	each	Patterson Dental Supply		856-651	Straight Wire Wire Stainless Steel 14" .051" 10/Pkg	Patterson	096-0492		FALSE		
UX61	Plate, Condylar, Femur, Left	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54755	plate, condylar, femur, left (consists of 5 plates; 07 hole left, 09 hole left, 11 hole left, 13 hole left, 15 hole left)	FALSE		
FU81	Plate, Condylar, Femur, Right	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54756	plate, condylar, femur, right (consists of 5 plates 07 hole right, 09 hole right, 11 hole right, 13 hole right, 15 hole right )	FALSE		
TT66	Plate, Condylar, Humoral, Left	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54757	plate, condylar, humoral, left (consists of 4 plates; 04 hole left, 05 hole left, 06 hole left, 08 hole left)	FALSE		
AZ51	Plate, Condylar, Humoral, Right	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54758	plate, condylar, humoral, right ( consists of 4 plates 04 hole right, 05 hole right, 06 hole right, 08 hole right )	FALSE		
JC55	Bone screw, Cortical, Self-tapping, 4.5mm x 35mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54765	bone screw, cortical, self-tapping, 4.5 mm diameter, length 35 mm	FALSE		
VB90	Bone screw, Cortical, Self-tapping, 4.5mm x 40mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54766	bone screw, cortical, self-tapping, 4.5 mm diameter, length 40 mm	FALSE		
NU95	Bone screw, Cortical, Self-tapping, 4.5mm x 45mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54769	bone screw, cortical, self-tapping, 4.5 mm diameter, length 45 mm	FALSE		
ND35	Bone screw, Cortical, Self-tapping, 4.5mm x 50mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54770	bone screw, cortical, self-tapping, 4.5 mm diameter, length 50 mm	FALSE		
YH02	Bone screw, Cortical, Self-tapping, 4.5mm x 55mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54771	bone screw, cortical, self-tapping, 4.5 mm diameter, length 55 mm	FALSE		
XF15	Bone screw, Cortical, Self-tapping, 4.5mm x 60mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54772	bone screw, cortical, self-tapping, 4.5 mm diameter, length 60 mm	FALSE		
ZD60	Bone screw, Cortical, Self-tapping, 3.5mm x 14mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54773	bone screw, cortical, self-tapping, 3.5 mm diameter, length 14 mm	FALSE		
QA72	Bone screw, Cortical, Self-tapping, 3.5mm x 16mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54774	bone screw, cortical, self-tapping, 3.5 mm diameter, length 16 mm	FALSE		
SZ81	Bone screw, Cortical, Self-tapping, 3.5mm x 18mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54775	bone screw, cortical, self-tapping, 3.5 mm diameter, length 18 mm	FALSE		
GZ13	Bone screw, Cortical, Self-tapping, 3.5mm x 20mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54776	bone screw, cortical, self-tapping, 3.5 mm diameter, length 20 mm	FALSE		
MV74	Bone screw, Cortical, Self-tapping, 3.5mm x 22mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54777	bone screw, cortical, self-tapping, 3.5 mm diameter, length 22 mm	FALSE		
TK39	Bone screw, Cortical, Self-tapping, 3.5mm x 24mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54778	bone screw, cortical, self-tapping, 3.5 mm diameter, length 24 mm	FALSE		
GF70	Bone screw, Cortical, Self-tapping, 3.5mm x 26mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54779	bone screw, cortical, self-tapping, 3.5 mm diameter, length 26 mm	FALSE		
PF78	Bone screw, Cortical, Self-tapping, 3.5mm x 28mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54780	bone screw, cortical, self-tapping, 3.5 mm diameter, length 28 mm	FALSE		
CC81	Bone screw, Cortical, Self-tapping, 3.5mm x 30mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54781	bone screw, cortical, self-tapping, 3.5 mm diameter, length 30 mm	FALSE		
SD31	Plate, LC-DCP, Small fragment, 5 holes	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54760	plate, limited contact dynamic compression (LC-DCP), small fragment, 5 holes	FALSE		
NY61	Plate, LC-DCP, Small fragment, 6 holes	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54761	plate, limited contact dynamic compression (LC-DCP), small fragment, 6 holes	FALSE		
TM42	Plate, LC-DCP, Small fragment, 7 holes	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54762	plate, limited contact dynamic compression (LC-DCP), small fragment, 7 holes	FALSE		
JY32	Plate, LC-DCP, Small fragment, 8 holes	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54763	plate, limited contact dynamic compression (LC-DCP), small fragment, 8 holes	FALSE		
VA99	Plate, LC-DCP, Small fragment, 9 holes	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54764	plate, limited contact dynamic compression (LC-DCP), small fragment, 9 holes	FALSE		
VT80	Plate, LC-DCP, Small fragment, 10 holes	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54759	plate, limited contact dynamic compression (LC-DCP), small fragment, 10 holes	FALSE		
HC62	Suture, Fiberwire(UHMWPolyethylene), 2, 26.5mm 1/2 circle needle, Monofilament, Non-absorbable, 97cm	MedEquip&Supplies_Surgical	each	Arthrex	Fiberwire AR-7200			Imres	54782	suture, UHMW polyethylene, 2, 96,5 cm, 1/2 circle 26.5 mm tapered needle (Fiberwire AR-7200)	FALSE		
JC23	Bonewax, Sterile, 2.5g	MedEquip&Supplies_Orthopedic_Surgical_Implants	each	Braun				Imres	11765	bonewax, sterile, 2.5 g	FALSE		
YH84	Bead, Gentamicin sulphate, 7.5mg (4.5mg base)	MedEquip&Supplies_Orthopedic_Surgical_Implants	each	Biomet				Imres	16513	gentamycin sulphate 7.5 mg (4.5 mg base) beads, 10 beads (Septopal)	FALSE		
XD70	Drill bit, Orthopedic, Twist, 3.5mm, Long	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54800	orthopaedic drill bit, twist, 3.5 mm diameter, long	FALSE		
MH03	Drill bit, Orthopedic, Twist, 3.5mm, Short	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54801	orthopaedic drill bit, twist, 3.5 mm diameter, short	FALSE		
EG50	Drill bit, Orthopedic, Twist, 2.7mm, Long	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54798	orthopaedic drill bit, twist, 2.7 mm diameter, long	FALSE		
MX80	Drill bit, Orthopedic, Twist, 2.7mm, Short	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54799	orthopaedic drill bit, twist, 2.7 mm diameter, short	FALSE		
UD08	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 40mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54785	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 40 mm	FALSE		
JU57	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 45mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54786	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 45 mm	FALSE		
XE63	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 50mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54787	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 50 mm	FALSE		
QB22	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 55mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54788	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 55 mm	FALSE		
BX53	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 60mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54789	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 60 mm	FALSE		
ME22	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 65mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54790	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 65 mm	FALSE		
VH62	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 70mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54791	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 70 mm	FALSE		
HY91	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 75mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54792	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 75 mm	FALSE		
TA79	Bone screw, Cancellous, Partially threaded, Cannulated, Self-tapping, 4mm x 80mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54793	bone screw, cancellous, partially threaded, cannulated, self-tapping, 4 mm diameter, length 80 mm	FALSE		
ZR17	Nail, Orthopedic, 10 x 320mm	MedEquip&Supplies_Orthopedic_Surgical_Implants	each					Imres	54797	nail, orthopaedic, 10 x 320 mm	FALSE		
ST40	Heparin sodium, 5,000 international units (IU)/mL, 5mL ampoule	Drugs_Hematologic	each	Rotexmedica				IDA	51201	Heparin sodium 5000 IU/ml, 5ml inj.	FALSE		
KF44	Povidone iodine, 10 % solution, 1 gallon bottle	MedEquip&Supplies_Skin_Prep	each	Prophalab			Pro-Dovidine Gallon	Prophalab			FALSE	1.77E+11	
MF71	Battery, Rechargeable, Lithium ion, 18 Volt	Facilities_Mechanical	each	Milwaukee	RedLithium	48-11-1828	M18 RedLithium XC Extended Capacity Battery Pack	Amazon		Milwaukee 48-11-1828 M18 XC RED LITHIUM 18-Volt Lithium-ion Cordless Tool Battery	FALSE		
AN68	Gown, Surgical, Sterile, Disposable, Non-reinforced, Latex-free, Small	MedEquip&Supplies_Surgical	each	Medline	Sirus	DYNJP2005S		Medline	DYNJP2005S	Sterile Non-Reinforced Sirus Surgical Gowns with Set-In Sleeves	FALSE		
SX92	Tube, Blood collection, K3 EDTA (K3E), Plastic, Lavender, 7mL	Lab_General_Supplies	each	Becton Dickinson	Vacutainer	456038		Fisher Scientific	22040129	VACU LVNDR K3EDTA 6ML PUL 50PK	FALSE		
DX56	Tube, Blood collection, Serum, Red, Plastic, 3mL (pediatric)	Lab_General_Supplies	each	BD	Vacutainer	366668	BD Vacutainer? Venous Blood Collection Tube Serum Tube Clot Activator 13 X 75 mm 3 mL Red Conventional Closure Plastic Tube	McKesson Medical	522009	BLOOD COLLECTION KIT, PLAS 3ML 13"X75" (100/BX)	FALSE		
EC17	Rack, ESR, Polystyrene, 10 place	Lab_General_Supplies	each	Globe Scientific	Sedi-Rate	3472		Fisher Scientific	21200210	POLYSTYRENE ESR RACK 10-PLACE	FALSE		
JZ97	Sheller Screen, 1 ton sheller	Facilities_Mechanical	each					Frank's Designs for Peanuts			FALSE		
DQ42	Sheller Screen, Shaker Screen 1 ton sheller	Facilities_Mechanical	each					Frank's Designs for Peanuts			FALSE		
BX95	Conveyor, Hand crank, Includes infeed hopper and discharge hopper, 30in x 72in	Facilities_Mechanical	each					Frank's Designs for Peanuts			FALSE		
RF09	Destoner, with Vibratory Feeder and Feed Hopper	Facilities_Mechanical	each	Forsberg		G2		Frank's Designs for Peanuts			FALSE		
MD85	Lancet, 33G, Sterile	Lab_General_Supplies	each	BD		322057		Direct Relief (Donation)	15978	Lancet Ultra-Fine 33G STRLE 100ct	FALSE		
PT74	Vial, Cryogenic, Internally Threaded, Self-standing, 5mL	Lab_General_Supplies	each	Fisher Scientific	Fisherbrand	12-567-502	Cryogenic Vial, Internally Threaded, 5.0mL, Self-Standing	Red Cross (Donation)			FALSE	H138125675023	
PU71	Copper sulfate solution, 480mL, 16oz bottle	Lab_General_Supplies	each	Astral Diagnostics		5599	COPPERSULFATE	Imres	59534		FALSE		
PG48	Collection bag, Blood, Double, 450mL + 300mL, CLP 16G	Lab_General_Supplies	each	JMS Singapore PTE LTD		811-4270	Blood bag	Red Cross (Donation)			FALSE		
SX17	Bloodgrouping serum anti C (RH2), Monoclonal, 5mL bottle	Lab_Reagents_Serology	each	Plasmatec	BioClone		Anti-C	Imres	36545		TRUE		
PP34	Bloodgrouping serum anti E (RH3), Monoclonal, 5mL bottle	Lab_Reagents_Serology	each	Ortho-Clinical Diagnostics	BioClone		Anti-E	Red Cross (Donation)			FALSE		
MU46	Bloodgrouping serum anti E (RH5), Monoclonal, 5mL bottle	Lab_Reagents_Serology	each	Ortho-Clinical Diagnostics	BioClone		Anti-e	Red Cross (Donation)			FALSE		
CQ39	Bloodgrouping serum anti C (RH4), Monoclonal, 5mL bottle	Lab_Reagents_Serology	each	Ortho-Clinical Diagnostics	BioClone		Anti-c	Red Cross (Donation)			FALSE		
KF63	Test, Malaria, Rapid, P. falciparum, 1 test	Lab_General_Supplies	Each	Standard Diagnostics Inc.				Imres	43813	malaria rapid test (cassette), detection P. falciparum, 25 determinations (SD Bioline Malaria Ag Pf 05FK50)	FALSE		
TH01	Furosemide, 10mg/mL, 2mL ampoule	Drugs_Affecting_Water_&_Electrolytes	each	Ciron				Imres	16317	furosemide 10 mg/ml, 2 ml	FALSE		
UF65	Gentamicin sulphate, 0.3% ear and eye drops, 10mL	Drugs_Ophthalmic	each	Marck Biosciences				Imres	16488	gentamycin sulphate 0.3 % base eye/ear drops, 10 ml	FALSE		
XT48	Ketamine hydrochloride, 5mg/mL, 10mL	Drugs_Analgesic_&_Anesthesia	each	Psychotropics India				Imres	17898	ketamine hydrochloride 50 mg/ml, 10 ml	FALSE		
FY33	Tramadol hydrochloride, 50mg/mL, 2mL ampoule	Drugs_Analgesic_&_Anesthesia	each	Ciron				Imres	24622	tramadol hydrochloride 50 mg/ml, 2 ml	FALSE		
FF40	Potentiator, Low ionic strength additive, 10mL vial	Lab_Reagents_Serology	each	Immucor	ImmuAdd	2008	ImmuAdd	Immucor	2008	ImmuAdd	TRUE		
RQ71	Lamp, UV, Mini	Lab_General_Supplies	each	UVP		95-0125-05	Ultra-Violet Fluorescent Lantern	Capitol Scientific	UVL-4	UVL-4 Lamp Assy, Mini, CE Cert H/C 8539.40.0040	FALSE		
ZD91	Electrode, Loop, 5mm x 5mm	MedEquip&Supplies_Surgical	each	Aaron Medical		ES08		McKesson Medical	443458	Electrode, Loop 5mmx5mm (5/bx) Boviem	FALSE		
JY21	Electrode, Lletz loop, 10mm x 10mm	MedEquip&Supplies_Surgical	each	McKesson	Medi-Pak	22-ES09		McKesson Medical	442406	Electrode, Lletz Loop 10x10 (5/bx) Mgm22	FALSE		
RH72	Electrode, Lletz loop, 20mm x 10mm	MedEquip&Supplies_Surgical	each	McKesson	Medi-Pak	22-ES49		McKesson Medical	442410	Electrode, Lletz Loop 20x10 (5/bx) Mgm22	FALSE		
RA39	Electrode, Lletz loop, 25mm x 10mm	MedEquip&Supplies_Surgical	each	Aaron Medical		ES47		McKesson Medical	445641	Electrode, Loop Lletz 25mmx10mm (5/bx) Boviem	FALSE		
BD10	Electrode tip, Ball, 3mm	MedEquip&Supplies_Surgical	each	Aaron Medical		ES06		McKesson Medical	450878	Electrode, Ball Disp 3mm 5/bx Boviem	FALSE		
QC97	Electrode tip, Lletz ball, 5mm	MedEquip&Supplies_Surgical	each	McKesson	Medi-Pak	22-ES07		McKesson Medical	442405	Electrode, Lletz Ball 5mm (5/bx) Mgm22	FALSE		
ZE11	Fixative, Cytology, Spray, 4oz bottle	Lab_General_Supplies	each	Healthlink		400631		McKesson Medical	444960	Fixative, Cytology Spray 4oz Bicinf	FALSE		
UR71	Glove, Exam, Nitrile, Extended-cuff, Powder-free, Non-sterile, Large	MedEquip&Supplies_Staff_Apparel_&_Personal_Safety	each	Medline	Aloetouch	MDS194087		Henry Schein	6784375	Aloe Nitrile PF Sterile Glove Large 50pr/Bx, 4 BX/CA	FALSE		
MX29	Bag, Autoclave, Biohazard, Polyethylene, 24in x 36in, Clear	MedEquip&Supplies_Sterilization	each	Fisher Scientific	Fisherbrand	18143	Bag, Biohazard Autoclave; Fisherbrand; Polyethylene; Plain; Clear; Max. temp: 125degC	Fisher Scientific	18143		FALSE		
BM82	Fluoromethalone 1mg and neomycin sulphate 3.5mg ophthalmic suspension, 5mL bottle	Drugs_Ophthalmic	each	Pharmatech	Flomex N	GUJ/DRUGS/G/28A/4670-A		Disprophar			FALSE		
MS44	Cyclosporine, 50mg, Capsule	Drugs_Immunomodulating	each		Arpimune			Angel		Cyclosporine 50mg Capsules	FALSE		
DM58	Mesalazine, 500mg tablet	Drugs_NSAIDs_&_Other_Central_Nervous_System	each		Pentasa			Angel		Mesalazine 500mg Tablets	FALSE		
FK68	Glove, Nitrile, Protective, Size 7	MedEquip&Supplies_Staff_Apparel_&_Personal_Safety	each	Ansell Healthcare		37-510		Containment Technologies Group	Ansell 37-510/7	Ansell 37-510/7; Blue Nitrile sz 7 gloves 12pr/pk	FALSE		
UX57	Cyclophosphamide, 50mg, Tablet	Drugs_Antineoplastic/Chemo	each		Cycloxan			Angel		Cyclophosphamide 50mg Tablets	FALSE		
SN52	Azathioprine, 50mg, Tablet	Drugs_Immunomodulating	each		Thiopress			Angel		Azathioprine 50mg Tablets	FALSE		
NZ27	Pipette, Transfer, Graduated, 5ml	Lab_General_Supplies	each			137040		Henry Schein	868-3691		FALSE		
AC36	Pipette, Pasteur, Glass, Flint Soda Lime, 5 3/4 in, 2ml	Lab_General_Supplies	each			63A54		Henry Schein	397-0382	Pasteur Pipet Flint 5-3/4"	FALSE		
QK53	Bag, Polypropylene, 35in x 35in x 55in	Lab_General_Supplies	each	Uline		S-19913	35 x 35 x 55" Bulk Bags - Duffle Top, Plain Bottom				FALSE		
MF13	Cylinder, Graduated, Polyproylene, 25mL	Lab_General_Supplies	each		Fisherbrand			Fisher Scientific	03 007 39	FB GRAD CYL PP 25ML 1EA	FALSE		
BN01	Cylinder, Graduated, Polyproylene, 250mL	Lab_General_Supplies	each		Fisherbrand			Fisher Scientific	03 007 42	FB GRAD CYL PP 250ML 1EA	FALSE		
TK52	Cylinder, Graduated, Polyproylene, 50mL	Lab_General_Supplies	each		Fisherbrand			Fisher Scientific	03 007 40	FB GRAD CYL PP 50ML 1EA	FALSE		
HJ91	Detergent, Liquid, Labware	Lab_General_Supplies	each		Nalgene	900-4000	L900 Liquid Detergent	Fisher Scientific	04 319B	DETERGENT LIQ NALGENE L900 4L	FALSE		
QQ63	Pouch, Autoclave, Self-sealing, 7.5 x 13 in	MedEquip&Supplies_Sterilization	each	Thermo Scientific	Fisherbrand	01 812 55	Instant Sealing Sterilization Pouch with Dual Internal/External Process Indicators 19x33cm	Fisher Scientific	01-812-55		FALSE		
PE82	Tray, Instrument, Flat, Stainless-steel, 48.6 x 32.1 x 1.9 cm	Lab_General_Supplies	each	Polar Ware Company		15 248 2F		Fisher Scientific	15-248-2F		FALSE		
PF42	Cable tie, Nylon, UV stabilized, 120 lb, 11 in, Black	Lab_General_Supplies	each	Uline		s-14039	11" 120 lb. Black UV Stabilized Nylon Cable Ties				FALSE		
SP65	Agar, Violet red bile glucose, 500g	Lab_General_Supplies	each	BD	Difco	218661		Fisher Scientific	D186617	VIOLET RED BILE GLUCO AG 500GM	FALSE		
MS24	Blade, Surgical, Disposable, Non-sterile	MedEquip&Supplies_Surgical	each	3M		9680	Surgical blade disposable razor		836200	Surgical Clipper Blade 3M? Professional 36.4 mm Width 36.4 mm Width	FALSE		
SF89	CD-ROM, Memorex 52x80min 700MB	Facilities_ Biomedical	each					Tonerpirate	OM-04531		FALSE		
GC32	Tube, Stomach, Sterile, 18Fr, 120cm	MedEquip&Supplies_Feeding	each	Changzhou Weite MD Equipment				Imres	55776	tube, stomach, CH 18, 120 cm, disposable, sterile	FALSE		
XC71	Sodium chloride, 0.9% intravenous infusion, 100mL bottle	Drugs_Affecting_Water_&_Electrolytes	each	Laboratorios BASI Industria Farmaceutica				Imres	22723	sodium chloride 0.9 % intravenous infusion, 100 ml	FALSE		
XC44	Lithium chloride, 8.5 mol/L, 5mL, Calibration standard	Lab_General_Supplies	each	Aqualab BV Decagon		40461		Imres	55067	calibration standard, lithium chloride (8.5 mol), 5 ml	FALSE		
PP07	Cup, Sample, Water activity testing meter, with Lid	Lab_General_Supplies	each	Aqualab BV Decagon		40106		Imres	52853	cup, sample, for Aqualab water activity testing meter, with lids	FALSE		
CN76	Water, Purified, USP, 5mL, Calibration Standard	Lab_General_Supplies	each	Aqualab BV Decagon		40464		Imres	55068	calibration standard, USP purified water, 5 ml	FALSE		
HX91	Sodium chloride, 2.33 mol/kg, 5mL, Calibration standard	Lab_General_Supplies	each	Aqualab BV Decagon		40465		Imres	55069	calibration standard, sodium chloride (2.33 mol/kg), 5 ml	FALSE		
NU68	Sodium chloride, 6.0 mol/kg, 5mL, Calibration standard	Lab_General_Supplies	each	Aqualab BV Decagon		40460			55070	calibration standard, sodium chloride (6.0 mol/kg), 5 ml	FALSE		
KD30	Loop, Inoculating, 5 x 35 mm, 0.5 mm wire	Lab_General_Supplies	each	Heinz Herenz				Imres	51086	loop, inoculation, according to Kolle, diameter appr. 5 mm, length 35 mm, wire appr. 0.5 mm	FALSE		
FH63	Bulb, Pipette, Rubber, 3 valves, 50mL	Lab_General_Supplies	each	HM Healthcare				Imres	12122	bulb, rubber, for filling pipettes, 3 valves, 50 ml	FALSE		
YC43	Glycopyrrolate injection, 0.4mg/2mL	Drugs_Autonomic_Nervous_System	each	West-Ward				Henry Schein	1207036		FALSE		0143-9681-25
YB25	Agar, Lysine iron, 500g	Lab_General_Supplies	each	Microtrade				Imres	53018	agar, lysine iron, 500 g	FALSE		
JX82	Agar, Rose bengal base, 500g	Lab_General_Supplies	each	Microtrade				Imres	53017	agar, rose bengal base, 500 g	FALSE		
UR96	Sodium chloride, 500g	Lab_General_Supplies	each	Avonchem				Imres	37670	sodium chloride, 500 g	FALSE		
GE48	Paper, Filter, Round, Pleated, Diameter 18.5cm	Lab_General_Supplies	each	Whatman		1202-185			09 832C	Whatman Qualitative Filter Papers - Folded (Prepleated Grades)2V Grade; Diameter: 18.5cm	FALSE		
